customer_id,name,age,income,employment_status,region,signup_date,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level,claim_id,incident_date,claim_amount,claim_status,claim_type,debt_to_income_ratio,risk_category,risk_category_encoded
20062,Karen Jackson,39,34198,Student,West,15/05/2019 02:57,27989,822,2,0,52,Medium,53469,21/09/2020 07:43,7035,1,Other,0.8184396748347856,Very Low Risk,3
20062,Karen Jackson,39,34198,Student,West,15/05/2019 02:57,17217,743,3,0,69,Medium,53469,21/09/2020 07:43,7035,1,Other,0.5034504941809462,Very Low Risk,3
20067,Jaime Collins,23,47088,Employed,East,30/10/2018 12:25,22149,737,3,0,93,High,54673,19/08/2020 09:55,5089,2,Theft,0.47037461773700306,Low Risk,1
20067,Jaime Collins,23,47088,Employed,East,30/10/2018 12:25,22149,737,3,0,93,High,61885,25/03/2023 07:44,10359,2,Other,0.47037461773700306,Low Risk,1
20070,Amy Bolton,38,21088,Student,Central,07/09/2017 23:41,5641,749,3,0,6,Low,64277,15/06/2020 21:16,8377,1,Theft,0.2674981031866464,Very Low Risk,3
20070,Amy Bolton,38,21088,Student,Central,07/09/2017 23:41,5641,749,3,0,6,Low,69976,25/09/2017 06:43,10077,0,Accident,0.2674981031866464,Very Low Risk,3
20070,Amy Bolton,38,21088,Student,Central,07/09/2017 23:41,14218,393,0,0,31,Low,64277,15/06/2020 21:16,8377,1,Theft,0.6742223065250379,High Risk,0
20070,Amy Bolton,38,21088,Student,Central,07/09/2017 23:41,14218,393,0,0,31,Low,69976,25/09/2017 06:43,10077,0,Accident,0.6742223065250379,High Risk,0
20071,Laura Swanson,79,47079,Student,North,07/03/2015 18:57,21283,579,3,0,26,Low,53731,01/04/2023 05:24,11405,2,Theft,0.4520699250196478,High Risk,0
20071,Laura Swanson,79,47079,Student,North,07/03/2015 18:57,21283,579,3,0,26,Low,56284,21/01/2018 14:14,7551,0,Other,0.4520699250196478,High Risk,0
20073,Jeffrey Smith,30,49287,Retired,Central,26/02/2016 22:52,8651,773,0,0,80,Medium,63948,05/07/2018 01:44,4840,1,Accident,0.17552295737212653,Very Low Risk,3
20074,Sarah Spence,26,42010,Employed,Central,09/10/2019 22:50,21623,560,4,1,54,Medium,57116,18/06/2017 08:44,6785,0,Theft,0.5147107831468698,High Risk,0
20074,Sarah Spence,26,42010,Employed,Central,09/10/2019 22:50,21623,560,4,1,54,Medium,64790,19/01/2018 20:26,5672,1,Natural Disaster,0.5147107831468698,High Risk,0
20074,Sarah Spence,26,42010,Employed,Central,09/10/2019 22:50,12716,314,0,1,9,Low,57116,18/06/2017 08:44,6785,0,Theft,0.30268983575339203,High Risk,0
20074,Sarah Spence,26,42010,Employed,Central,09/10/2019 22:50,12716,314,0,1,9,Low,64790,19/01/2018 20:26,5672,1,Natural Disaster,0.30268983575339203,High Risk,0
20079,Mr. Steven Thompson DVM,58,46665,Self-Employed,South,01/04/2016 22:09,18953,790,5,0,29,Low,59069,02/10/2022 06:28,8605,1,Theft,0.4061502196507018,Very Low Risk,3
20081,Eric Blair,67,51737,Unemployed,South,28/05/2019 21:47,26528,493,3,0,48,Low,56823,22/12/2018 03:35,6614,2,Natural Disaster,0.5127471635386667,High Risk,0
20081,Eric Blair,67,51737,Unemployed,South,28/05/2019 21:47,13550,481,1,0,93,High,56823,22/12/2018 03:35,6614,2,Natural Disaster,0.26190154048359976,High Risk,0
20085,Dawn Robinson,56,59679,Retired,West,25/12/2016 04:45,13879,756,3,0,90,High,56363,20/09/2017 01:51,4574,0,Accident,0.23256086730675782,Very Low Risk,3
20085,Dawn Robinson,56,59679,Retired,West,25/12/2016 04:45,13879,756,3,0,90,High,58127,05/08/2020 01:47,10665,0,Natural Disaster,0.23256086730675782,Very Low Risk,3
20085,Dawn Robinson,56,59679,Retired,West,25/12/2016 04:45,13879,756,3,0,90,High,60923,04/04/2019 01:02,7085,0,Accident,0.23256086730675782,Very Low Risk,3
20088,Brooke Gordon,45,46730,Unemployed,Central,20/03/2015 03:13,22446,347,0,1,95,High,53002,06/08/2022 17:48,10375,0,Other,0.4803338326556816,High Risk,0
20088,Brooke Gordon,45,46730,Unemployed,Central,20/03/2015 03:13,22446,347,0,1,95,High,66876,20/09/2017 04:18,6435,1,Natural Disaster,0.4803338326556816,High Risk,0
20090,Joshua Williams,82,34146,Unemployed,South,23/11/2020 04:44,18558,758,1,0,77,Medium,53208,04/09/2022 01:43,7498,1,Other,0.5434897206114918,Very Low Risk,3
20091,Tommy Patterson,51,25993,Student,East,01/11/2017 11:40,12851,390,0,0,63,Medium,67828,14/04/2022 23:23,7754,2,Accident,0.49440233909129383,High Risk,0
20091,Tommy Patterson,51,25993,Student,East,01/11/2017 11:40,18212,749,3,0,43,Low,67828,14/04/2022 23:23,7754,2,Accident,0.7006501750471281,Very Low Risk,3
20091,Tommy Patterson,51,25993,Student,East,01/11/2017 11:40,16059,734,4,1,28,Low,67828,14/04/2022 23:23,7754,2,Accident,0.6178201823567884,Low Risk,1
20092,Richard Osborne,79,53102,Self-Employed,South,26/10/2016 15:22,12243,439,2,0,89,High,50144,28/09/2024 00:02,5375,2,Natural Disaster,0.23055628789876087,High Risk,0
20092,Richard Osborne,79,53102,Self-Employed,South,26/10/2016 15:22,12243,439,2,0,89,High,53011,14/12/2023 14:18,6812,1,Other,0.23055628789876087,High Risk,0
20092,Richard Osborne,79,53102,Self-Employed,South,26/10/2016 15:22,12243,439,2,0,89,High,57110,05/12/2023 12:06,11401,1,Other,0.23055628789876087,High Risk,0
20093,Phillip Brown,79,24512,Employed,North,14/06/2017 21:10,9444,309,1,0,10,Low,58949,05/01/2021 14:04,7168,2,Other,0.38528067885117495,High Risk,0
20093,Phillip Brown,79,24512,Employed,North,14/06/2017 21:10,9444,309,1,0,10,Low,63521,11/03/2017 06:33,5268,2,Other,0.38528067885117495,High Risk,0
20094,Jennifer Hunt,55,42511,Retired,South,04/02/2018 09:53,12046,515,0,0,59,Medium,64120,24/04/2023 13:53,1534,2,Natural Disaster,0.28336195337677306,High Risk,0
20095,Sabrina Steele,43,44465,Retired,East,29/09/2020 04:39,20827,791,4,0,4,Low,56324,30/01/2020 09:43,9082,2,Theft,0.4683908692229844,Very Low Risk,3
20095,Sabrina Steele,43,44465,Retired,East,29/09/2020 04:39,20827,791,4,0,4,Low,57087,22/06/2023 05:16,11297,1,Theft,0.4683908692229844,Very Low Risk,3
20095,Sabrina Steele,43,44465,Retired,East,29/09/2020 04:39,20827,791,4,0,4,Low,57694,28/04/2018 06:00,9373,2,Accident,0.4683908692229844,Very Low Risk,3
20095,Sabrina Steele,43,44465,Retired,East,29/09/2020 04:39,20827,791,4,0,4,Low,60481,26/02/2022 09:40,3401,1,Other,0.4683908692229844,Very Low Risk,3
20099,John Baker,64,38854,Retired,South,05/11/2021 23:55,22368,421,0,0,37,Low,50388,29/04/2022 07:37,3993,0,Theft,0.5756936222782725,High Risk,0
20099,John Baker,64,38854,Retired,South,05/11/2021 23:55,22368,421,0,0,37,Low,56801,29/01/2017 06:12,2746,1,Natural Disaster,0.5756936222782725,High Risk,0
20099,John Baker,64,38854,Retired,South,05/11/2021 23:55,22368,421,0,0,37,Low,59531,08/09/2017 14:30,8258,2,Natural Disaster,0.5756936222782725,High Risk,0
20100,Gordon Mercer II,65,49712,Unemployed,East,12/02/2020 00:39,18943,532,0,0,65,Medium,52656,11/04/2022 07:12,4561,1,Natural Disaster,0.3810548760862568,High Risk,0
20100,Gordon Mercer II,65,49712,Unemployed,East,12/02/2020 00:39,18587,453,1,0,87,High,52656,11/04/2022 07:12,4561,1,Natural Disaster,0.3738936272932089,High Risk,0
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,19017,707,1,0,99,High,51824,20/02/2020 05:43,7820,1,Accident,0.3376118449083937,Low Risk,1
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,19017,707,1,0,99,High,53698,22/09/2019 20:22,5069,1,Natural Disaster,0.3376118449083937,Low Risk,1
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,19168,663,3,0,66,Medium,51824,20/02/2020 05:43,7820,1,Accident,0.34029257207782987,Moderate Risk,2
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,19168,663,3,0,66,Medium,53698,22/09/2019 20:22,5069,1,Natural Disaster,0.34029257207782987,Moderate Risk,2
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,2242,787,4,0,70,Medium,51824,20/02/2020 05:43,7820,1,Accident,0.0398025848601051,Very Low Risk,3
20102,Tyler Ingram,20,56328,Student,South,01/01/2016 05:47,2242,787,4,0,70,Medium,53698,22/09/2019 20:22,5069,1,Natural Disaster,0.0398025848601051,Very Low Risk,3
20106,Patrick Howard,31,53421,Unemployed,North,31/05/2020 12:06,11221,302,0,0,52,Medium,65121,02/03/2019 01:23,4999,1,Natural Disaster,0.210048482806387,High Risk,0
20106,Patrick Howard,31,53421,Unemployed,North,31/05/2020 12:06,15542,548,4,0,81,High,65121,02/03/2019 01:23,4999,1,Natural Disaster,0.2909342767825387,High Risk,0
20107,Paula Hampton,65,28954,Self-Employed,Central,12/08/2019 15:40,20679,587,2,0,67,Medium,56855,22/05/2024 05:45,5565,1,Theft,0.7142018373972508,Moderate Risk,2
20107,Paula Hampton,65,28954,Self-Employed,Central,12/08/2019 15:40,20679,587,2,0,67,Medium,64431,02/02/2017 03:55,7240,1,Theft,0.7142018373972508,Moderate Risk,2
20107,Paula Hampton,65,28954,Self-Employed,Central,12/08/2019 15:40,15492,452,3,0,15,Low,56855,22/05/2024 05:45,5565,1,Theft,0.5350556054431167,High Risk,0
20107,Paula Hampton,65,28954,Self-Employed,Central,12/08/2019 15:40,15492,452,3,0,15,Low,64431,02/02/2017 03:55,7240,1,Theft,0.5350556054431167,High Risk,0
20115,Hannah Campbell DDS,20,42136,Self-Employed,East,19/01/2015 00:00,16365,594,1,0,11,Low,55381,07/08/2024 09:11,9486,0,Natural Disaster,0.3883852287829884,Moderate Risk,2
20115,Hannah Campbell DDS,20,42136,Self-Employed,East,19/01/2015 00:00,16365,594,1,0,11,Low,60998,03/02/2018 14:18,3548,0,Theft,0.3883852287829884,Moderate Risk,2
20117,Erin Harrison,59,79395,Self-Employed,Central,01/01/2015 12:56,9048,466,1,0,96,High,63086,17/08/2022 19:05,894,1,Other,0.11396183638768184,High Risk,0
20117,Erin Harrison,59,79395,Self-Employed,Central,01/01/2015 12:56,15142,791,4,0,77,Medium,63086,17/08/2022 19:05,894,1,Other,0.19071729957805908,Very Low Risk,3
20119,Gail Gonzalez,67,55720,Student,East,11/09/2019 03:37,18250,674,1,0,27,Low,56520,08/11/2022 07:41,6735,1,Theft,0.3275305096913137,Low Risk,1
20119,Gail Gonzalez,67,55720,Student,East,11/09/2019 03:37,3240,673,4,0,0,Low,56520,08/11/2022 07:41,6735,1,Theft,0.05814788226848528,Low Risk,1
20121,James Sweeney,41,65997,Student,Central,29/09/2015 18:57,21772,823,3,0,64,Medium,55953,12/06/2023 17:32,7600,1,Other,0.32989378305074474,Very Low Risk,3
20126,Michael Contreras,40,73527,Employed,East,18/07/2016 06:59,11251,795,4,0,34,Low,52482,02/04/2021 05:08,6969,2,Natural Disaster,0.15301861901070354,Very Low Risk,3
20134,David Hughes PhD,54,42877,Retired,South,28/05/2017 02:22,13877,413,3,0,16,Low,58796,07/02/2019 18:40,8438,1,Natural Disaster,0.32364671035753434,High Risk,0
20135,Johnny Fleming,40,86736,Retired,North,15/04/2016 17:32,13468,512,1,0,72,Medium,50480,29/12/2020 13:21,6465,2,Other,0.1552757793764988,High Risk,0
20136,Daniel Blackwell,25,72633,Employed,North,26/01/2016 19:36,23000,609,0,0,84,High,62537,09/03/2018 18:00,9238,0,Accident,0.31666047113570966,Moderate Risk,2
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,20995,422,1,0,5,Low,63058,27/01/2020 12:19,6137,2,Theft,0.4228940901583209,High Risk,0
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,20995,422,1,0,5,Low,63922,15/01/2023 21:34,7443,1,Other,0.4228940901583209,High Risk,0
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,17431,379,3,0,7,Low,63058,27/01/2020 12:19,6137,2,Theft,0.3511058292712404,High Risk,0
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,17431,379,3,0,7,Low,63922,15/01/2023 21:34,7443,1,Other,0.3511058292712404,High Risk,0
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,14544,305,0,0,91,High,63058,27/01/2020 12:19,6137,2,Theft,0.2929541151351569,High Risk,0
20138,Roy Brown,27,49646,Unemployed,East,20/11/2022 04:30,14544,305,0,0,91,High,63922,15/01/2023 21:34,7443,1,Other,0.2929541151351569,High Risk,0
20139,Michael Hayes,41,57429,Retired,East,07/04/2015 21:50,16091,379,1,0,46,Low,58990,15/04/2019 09:32,8734,2,Theft,0.28018945132250256,High Risk,0
20142,Christian Johnson,56,51720,Student,North,26/05/2019 05:41,4571,827,2,0,61,Medium,50208,10/03/2023 05:14,3895,1,Theft,0.08837973704563032,Very Low Risk,3
20143,Alan Rodriguez,84,28738,Retired,South,24/10/2021 19:05,11337,312,4,0,47,Low,64798,27/06/2022 11:55,6342,0,Theft,0.39449509360428703,High Risk,0
20143,Alan Rodriguez,84,28738,Retired,South,24/10/2021 19:05,11337,312,4,0,47,Low,67929,26/11/2018 10:29,6307,0,Accident,0.39449509360428703,High Risk,0
20143,Alan Rodriguez,84,28738,Retired,South,24/10/2021 19:05,8698,465,2,0,41,Low,64798,27/06/2022 11:55,6342,0,Theft,0.30266546036606584,High Risk,0
20143,Alan Rodriguez,84,28738,Retired,South,24/10/2021 19:05,8698,465,2,0,41,Low,67929,26/11/2018 10:29,6307,0,Accident,0.30266546036606584,High Risk,0
20144,Gregory Campbell,83,79444,Employed,East,04/06/2015 22:39,20696,788,4,0,69,Medium,55007,08/07/2018 07:42,8061,1,Other,0.26051054831075976,Very Low Risk,3
20144,Gregory Campbell,83,79444,Employed,East,04/06/2015 22:39,20696,788,4,0,69,Medium,55742,17/05/2020 02:56,1343,1,Other,0.26051054831075976,Very Low Risk,3
20144,Gregory Campbell,83,79444,Employed,East,04/06/2015 22:39,20696,788,4,0,69,Medium,68850,27/01/2023 12:54,465,1,Theft,0.26051054831075976,Very Low Risk,3
20147,James Wright,53,50471,Employed,West,27/11/2015 11:33,13576,751,1,0,49,Low,66960,11/12/2019 02:21,5900,0,Other,0.2689861504626419,Very Low Risk,3
20149,Nathan Johnson,59,30485,Student,North,30/09/2015 03:59,19345,518,1,0,98,High,63276,29/09/2024 06:45,6439,2,Accident,0.6345743808430375,High Risk,0
20150,Denise Costa,62,40471,Employed,Central,18/01/2019 04:59,5907,424,2,0,21,Low,60431,03/08/2018 12:31,8746,2,Theft,0.14595636381606583,High Risk,0
20152,Richard Gonzalez,50,36248,Employed,North,07/02/2019 01:05,25985,381,4,0,3,Low,55363,18/11/2022 07:08,10245,0,Natural Disaster,0.7168671374972412,High Risk,0
20152,Richard Gonzalez,50,36248,Employed,North,07/02/2019 01:05,25985,381,4,0,3,Low,57955,21/08/2018 00:37,6069,0,Accident,0.7168671374972412,High Risk,0
20152,Richard Gonzalez,50,36248,Employed,North,07/02/2019 01:05,25985,381,4,0,3,Low,59556,26/05/2020 02:56,2741,1,Other,0.7168671374972412,High Risk,0
20154,Bridget Johnson,43,69367,Unemployed,Central,18/10/2022 06:53,18926,662,2,1,20,Low,58678,11/02/2022 21:02,8759,2,Theft,0.2728386696844321,Moderate Risk,2
20157,Todd Marquez,64,50980,Self-Employed,Central,17/03/2021 23:55,5648,391,2,0,1,Low,53675,08/10/2022 05:02,7538,1,Accident,0.1107885445272656,High Risk,0
20157,Todd Marquez,64,50980,Self-Employed,Central,17/03/2021 23:55,5648,391,2,0,1,Low,65674,22/10/2022 11:59,4946,1,Natural Disaster,0.1107885445272656,High Risk,0
20158,Jeffrey Carr,47,47617,Self-Employed,South,20/11/2015 01:17,9602,304,0,0,88,High,63524,07/02/2020 08:45,4705,2,Natural Disaster,0.2016506709788521,High Risk,0
20167,Jeff Austin,30,32610,Self-Employed,Central,01/01/2020 06:47,10280,702,2,0,5,Low,58100,17/11/2019 16:47,11711,1,Accident,0.31524072370438516,Low Risk,1
20172,Cheyenne Webb,41,51006,Employed,South,23/10/2017 07:32,11262,699,1,0,27,Low,56101,14/08/2024 06:41,14738,1,Theft,0.22079755322903188,Low Risk,1
20174,Sherri Jackson,31,77868,Self-Employed,South,15/11/2015 04:23,16884,823,0,0,78,Medium,53252,23/02/2024 12:16,10371,0,Natural Disaster,0.2168284789644013,Very Low Risk,3
20174,Sherri Jackson,31,77868,Self-Employed,South,15/11/2015 04:23,16884,823,0,0,78,Medium,65356,21/12/2020 23:15,7037,1,Other,0.2168284789644013,Very Low Risk,3
20176,Aimee Martinez,30,17042,Student,North,13/07/2022 02:10,17149,735,1,0,31,Low,67453,25/10/2017 18:07,4600,0,Theft,1.0062786057974415,Low Risk,1
20176,Aimee Martinez,30,17042,Student,North,13/07/2022 02:10,10914,775,1,0,44,Low,67453,25/10/2017 18:07,4600,0,Theft,0.6404177913390448,Very Low Risk,3
20176,Aimee Martinez,30,17042,Student,North,13/07/2022 02:10,17445,495,1,0,43,Low,67453,25/10/2017 18:07,4600,0,Theft,1.0236474592184015,High Risk,0
20180,Jacqueline Yang,20,66294,Unemployed,Central,19/07/2019 22:27,14101,484,2,0,87,High,56519,03/06/2024 18:18,6316,1,Theft,0.21270401544634507,High Risk,0
20180,Jacqueline Yang,20,66294,Unemployed,Central,19/07/2019 22:27,14101,484,2,0,87,High,59432,07/10/2018 02:15,9167,1,Natural Disaster,0.21270401544634507,High Risk,0
20182,Rhonda Reed,57,43418,Employed,North,27/04/2016 09:08,13070,725,1,0,37,Low,60376,10/04/2018 19:10,6548,2,Natural Disaster,0.3010272237320927,Low Risk,1
20182,Rhonda Reed,57,43418,Employed,North,27/04/2016 09:08,13070,725,1,0,37,Low,64561,20/03/2022 11:18,8742,1,Other,0.3010272237320927,Low Risk,1
20184,Anthony Case,68,35259,Employed,West,23/04/2015 11:53,19215,668,1,0,88,High,63320,02/06/2017 05:31,9528,2,Accident,0.5449672424061942,Moderate Risk,2
20185,Shelly Martin,18,40968,Unemployed,North,12/10/2020 21:46,12530,447,4,0,7,Low,65320,23/01/2023 22:09,12416,0,Natural Disaster,0.3058484670962703,High Risk,0
20187,James Park PhD,24,48793,Self-Employed,Central,30/10/2022 22:47,12752,784,0,0,6,Low,52039,27/04/2023 18:18,7575,2,Natural Disaster,0.26134896399073637,Very Low Risk,3
20187,James Park PhD,24,48793,Self-Employed,Central,30/10/2022 22:47,12752,784,0,0,6,Low,60197,12/02/2022 20:55,8636,1,Theft,0.26134896399073637,Very Low Risk,3
20187,James Park PhD,24,48793,Self-Employed,Central,30/10/2022 22:47,12752,784,0,0,6,Low,65470,06/03/2024 20:28,8843,1,Other,0.26134896399073637,Very Low Risk,3
20188,Kenneth Johnson,69,23011,Self-Employed,West,21/11/2020 22:30,12726,341,1,0,45,Low,64589,24/08/2020 05:20,9895,0,Natural Disaster,0.5530398505062796,High Risk,0
20193,Krystal Ortega,27,18334,Student,West,02/11/2015 21:42,13100,520,1,0,6,Low,50294,08/05/2021 02:06,10426,0,Other,0.7145194720191993,High Risk,0
20193,Krystal Ortega,27,18334,Student,West,02/11/2015 21:42,13100,520,1,0,6,Low,58173,16/08/2021 23:25,3316,2,Other,0.7145194720191993,High Risk,0
20193,Krystal Ortega,27,18334,Student,West,02/11/2015 21:42,13100,520,1,0,6,Low,59813,03/03/2021 06:23,11015,1,Theft,0.7145194720191993,High Risk,0
20194,Valerie Wilson,41,36863,Self-Employed,East,09/06/2020 05:18,22453,791,1,0,89,High,51517,18/10/2017 09:30,6803,2,Theft,0.6090931286113447,Very Low Risk,3
20194,Valerie Wilson,41,36863,Self-Employed,East,09/06/2020 05:18,22453,791,1,0,89,High,52020,13/06/2019 11:56,11944,1,Theft,0.6090931286113447,Very Low Risk,3
20194,Valerie Wilson,41,36863,Self-Employed,East,09/06/2020 05:18,22453,791,1,0,89,High,60151,18/03/2021 22:47,5738,1,Natural Disaster,0.6090931286113447,Very Low Risk,3
20194,Valerie Wilson,41,36863,Self-Employed,East,09/06/2020 05:18,22453,791,1,0,89,High,61900,15/07/2019 02:57,8505,0,Theft,0.6090931286113447,Very Low Risk,3
20198,Jordan Young,34,65931,Employed,North,13/01/2015 10:35,8754,576,3,0,81,High,69569,09/09/2018 10:00,9894,0,Other,0.1327751740455931,High Risk,0
20198,Jordan Young,34,65931,Employed,North,13/01/2015 10:35,12295,592,5,1,98,High,69569,09/09/2018 10:00,9894,0,Other,0.1864828381186392,Moderate Risk,2
20198,Jordan Young,34,65931,Employed,North,13/01/2015 10:35,9966,395,4,0,81,High,69569,09/09/2018 10:00,9894,0,Other,0.15115802884834145,High Risk,0
20202,Amber Mosley,23,53592,Retired,South,17/05/2016 20:32,16294,844,5,0,35,Low,54522,14/08/2017 06:49,11244,1,Other,0.30403791610688163,Very Low Risk,3
20202,Amber Mosley,23,53592,Retired,South,17/05/2016 20:32,16294,844,5,0,35,Low,68980,21/04/2017 16:51,6920,1,Other,0.30403791610688163,Very Low Risk,3
20202,Amber Mosley,23,53592,Retired,South,17/05/2016 20:32,14334,349,2,0,13,Low,54522,14/08/2017 06:49,11244,1,Other,0.2674652933273623,High Risk,0
20202,Amber Mosley,23,53592,Retired,South,17/05/2016 20:32,14334,349,2,0,13,Low,68980,21/04/2017 16:51,6920,1,Other,0.2674652933273623,High Risk,0
20204,James Henderson,53,66140,Retired,South,18/09/2015 21:24,14361,817,1,0,12,Low,51202,21/10/2018 07:34,9021,2,Accident,0.21713032960387058,Very Low Risk,3
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,22124,568,3,0,52,Medium,52844,20/06/2023 02:26,1745,0,Accident,0.39153364244505007,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,22124,568,3,0,52,Medium,57600,25/04/2018 17:55,8658,1,Other,0.39153364244505007,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,22124,568,3,0,52,Medium,60330,17/03/2021 03:30,4853,0,Natural Disaster,0.39153364244505007,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,16433,462,1,0,60,Medium,52844,20/06/2023 02:26,1745,0,Accident,0.290818674123102,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,16433,462,1,0,60,Medium,57600,25/04/2018 17:55,8658,1,Other,0.290818674123102,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,16433,462,1,0,60,Medium,60330,17/03/2021 03:30,4853,0,Natural Disaster,0.290818674123102,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,13465,371,2,1,80,Medium,52844,20/06/2023 02:26,1745,0,Accident,0.23829327858988425,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,13465,371,2,1,80,Medium,57600,25/04/2018 17:55,8658,1,Other,0.23829327858988425,High Risk,0
20205,Michael Hall,42,56506,Self-Employed,North,08/06/2017 07:40,13465,371,2,1,80,Medium,60330,17/03/2021 03:30,4853,0,Natural Disaster,0.23829327858988425,High Risk,0
20207,Amanda Burgess,61,62318,Employed,Central,06/10/2015 13:55,7610,829,0,0,31,Low,68973,20/08/2024 16:06,6954,2,Theft,0.12211560062903173,Very Low Risk,3
20207,Amanda Burgess,61,62318,Employed,Central,06/10/2015 13:55,6480,431,2,0,83,High,68973,20/08/2024 16:06,6954,2,Theft,0.10398279790750665,High Risk,0
20212,Philip Taylor,74,45647,Student,North,27/08/2021 12:45,21355,514,1,0,93,High,50958,02/05/2020 03:57,7631,1,Theft,0.46782921112011744,High Risk,0
20212,Philip Taylor,74,45647,Student,North,27/08/2021 12:45,13024,489,1,1,94,High,50958,02/05/2020 03:57,7631,1,Theft,0.2853199553092208,High Risk,0
20214,Jonathon Long,23,50260,Self-Employed,East,06/04/2020 12:26,19105,492,5,0,89,High,54717,20/09/2019 22:38,11524,0,Theft,0.3801233585356148,High Risk,0
20214,Jonathon Long,23,50260,Self-Employed,East,06/04/2020 12:26,19105,492,5,0,89,High,61295,18/03/2019 20:17,7315,1,Accident,0.3801233585356148,High Risk,0
20214,Jonathon Long,23,50260,Self-Employed,East,06/04/2020 12:26,22483,652,4,0,10,Low,54717,20/09/2019 22:38,11524,0,Theft,0.44733386390768004,Moderate Risk,2
20214,Jonathon Long,23,50260,Self-Employed,East,06/04/2020 12:26,22483,652,4,0,10,Low,61295,18/03/2019 20:17,7315,1,Accident,0.44733386390768004,Moderate Risk,2
20216,Jamie Fisher,77,34085,Student,West,24/04/2022 14:28,14154,609,0,0,28,Low,55212,24/10/2019 20:26,9022,0,Other,0.4152559777028018,Moderate Risk,2
20216,Jamie Fisher,77,34085,Student,West,24/04/2022 14:28,14154,609,0,0,28,Low,58400,18/08/2018 03:26,1261,1,Other,0.4152559777028018,Moderate Risk,2
20216,Jamie Fisher,77,34085,Student,West,24/04/2022 14:28,14154,609,0,0,28,Low,63374,06/07/2021 14:59,13273,2,Theft,0.4152559777028018,Moderate Risk,2
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,10508,577,2,0,29,Low,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.1962681409813407,High Risk,0
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,7675,754,1,0,85,High,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.14335344328433478,Very Low Risk,3
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,13042,702,1,0,45,Low,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.24359812473150413,Low Risk,1
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,15346,386,4,0,40,Low,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.2866321746764041,High Risk,0
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,13346,348,2,0,90,High,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.24927622854367845,High Risk,0
20218,Paul Jackson,20,53539,Employed,Central,12/10/2020 18:13,14142,508,1,0,64,Medium,65765,19/10/2022 11:49,7459,2,Natural Disaster,0.26414389510450326,High Risk,0
20222,Dawn Green,23,73119,Self-Employed,West,13/10/2015 01:55,21264,800,1,1,83,High,53015,18/01/2020 08:48,8535,2,Other,0.29081360521888977,Very Low Risk,3
20222,Dawn Green,23,73119,Self-Employed,West,13/10/2015 01:55,21264,800,1,1,83,High,68941,29/11/2019 07:16,6595,1,Other,0.29081360521888977,Very Low Risk,3
20225,Robert Cook,60,56202,Retired,South,13/07/2015 18:06,14428,786,2,0,47,Low,50227,17/06/2023 01:54,6050,0,Accident,0.2567168428169816,Very Low Risk,3
20225,Robert Cook,60,56202,Retired,South,13/07/2015 18:06,22711,333,4,0,95,High,50227,17/06/2023 01:54,6050,0,Accident,0.40409593964627594,High Risk,0
20225,Robert Cook,60,56202,Retired,South,13/07/2015 18:06,10290,810,2,0,96,High,50227,17/06/2023 01:54,6050,0,Accident,0.1830895697662005,Very Low Risk,3
20225,Robert Cook,60,56202,Retired,South,13/07/2015 18:06,11756,833,2,0,24,Low,50227,17/06/2023 01:54,6050,0,Accident,0.20917405074552506,Very Low Risk,3
20226,Troy Miller,20,43978,Self-Employed,East,07/01/2021 18:33,9504,401,3,1,30,Low,57365,09/04/2018 01:49,10592,0,Accident,0.2161080540270135,High Risk,0
